date,cluster_nl,prediction
2023-01-01,BRAND_9259_COUNTRY_6B71,1.027383804321289
2023-02-01,BRAND_9259_COUNTRY_6B71,1.0239006280899048
2023-03-01,BRAND_9259_COUNTRY_6B71,1.0353482961654663
2023-04-01,BRAND_9259_COUNTRY_6B71,1.0377367734909058
2023-05-01,BRAND_9259_COUNTRY_6B71,1.0356501340866089
2023-06-01,BRAND_9259_COUNTRY_6B71,1.0391333103179932
2023-07-01,BRAND_9259_COUNTRY_6B71,1.0356501340866089
2023-08-01,BRAND_9259_COUNTRY_6B71,1.0356501340866089
2023-09-01,BRAND_9259_COUNTRY_6B71,1.0393831729888916
2023-10-01,BRAND_9259_COUNTRY_6B71,1.0359959602355957
2023-11-01,BRAND_9259_COUNTRY_6B71,1.0338459014892578
2023-12-01,BRAND_9259_COUNTRY_6B71,1.03662109375
2023-01-01,BRAND_F649_COUNTRY_1033,1.0011082887649536
2023-02-01,BRAND_F649_COUNTRY_1033,1.0011082887649536
2023-03-01,BRAND_F649_COUNTRY_1033,1.0023164749145508
2023-04-01,BRAND_F649_COUNTRY_1033,1.0047049522399902
2023-05-01,BRAND_F649_COUNTRY_1033,1.0056265592575073
2023-06-01,BRAND_F649_COUNTRY_1033,1.0072182416915894
2023-07-01,BRAND_F649_COUNTRY_1033,1.007820725440979
2023-08-01,BRAND_F649_COUNTRY_1033,1.007820725440979
2023-09-01,BRAND_F649_COUNTRY_1033,1.0093783140182495
2023-10-01,BRAND_F649_COUNTRY_1033,1.0110886096954346
2023-11-01,BRAND_F649_COUNTRY_1033,1.0110886096954346
2023-12-01,BRAND_F649_COUNTRY_1033,1.0154848098754883
2023-01-01,BRAND_8779_COUNTRY_84C8,0.9947150349617004
2023-02-01,BRAND_8779_COUNTRY_84C8,0.9947150349617004
2023-03-01,BRAND_8779_COUNTRY_84C8,0.9959231615066528
2023-04-01,BRAND_8779_COUNTRY_84C8,0.9983115196228027
2023-05-01,BRAND_8779_COUNTRY_84C8,0.9992337226867676
2023-06-01,BRAND_8779_COUNTRY_84C8,1.0008257627487183
2023-07-01,BRAND_8779_COUNTRY_84C8,1.0008257627487183
2023-08-01,BRAND_8779_COUNTRY_84C8,1.0008257627487183
2023-09-01,BRAND_8779_COUNTRY_84C8,1.0014469623565674
2023-10-01,BRAND_8779_COUNTRY_84C8,1.0031572580337524
2023-11-01,BRAND_8779_COUNTRY_84C8,1.0031572580337524
2023-12-01,BRAND_8779_COUNTRY_84C8,1.0075534582138062
2023-01-01,BRAND_9E22_COUNTRY_5180,1.0105030536651611
2023-02-01,BRAND_9E22_COUNTRY_5180,1.0105030536651611
2023-03-01,BRAND_9E22_COUNTRY_5180,1.0145201683044434
2023-04-01,BRAND_9E22_COUNTRY_5180,0.9993668794631958
2023-05-01,BRAND_9E22_COUNTRY_5180,1.0162010192871094
2023-06-01,BRAND_9E22_COUNTRY_5180,1.0162010192871094
2023-07-01,BRAND_9E22_COUNTRY_5180,1.0162010192871094
2023-08-01,BRAND_9E22_COUNTRY_5180,1.0162010192871094
2023-09-01,BRAND_9E22_COUNTRY_5180,1.0164508819580078
2023-10-01,BRAND_9E22_COUNTRY_5180,1.0165468454360962
2023-11-01,BRAND_9E22_COUNTRY_5180,1.0163164138793945
2023-12-01,BRAND_9E22_COUNTRY_5180,1.0168975591659546
2023-01-01,BRAND_C352_COUNTRY_88A3,1.031202793121338
2023-02-01,BRAND_C352_COUNTRY_88A3,1.031202793121338
2023-03-01,BRAND_C352_COUNTRY_88A3,1.0352199077606201
2023-04-01,BRAND_C352_COUNTRY_88A3,1.0376083850860596
2023-05-01,BRAND_C352_COUNTRY_88A3,1.0369007587432861
2023-06-01,BRAND_C352_COUNTRY_88A3,1.0369007587432861
2023-07-01,BRAND_C352_COUNTRY_88A3,1.0369007587432861
2023-08-01,BRAND_C352_COUNTRY_88A3,1.0369007587432861
2023-09-01,BRAND_C352_COUNTRY_88A3,1.0371506214141846
2023-10-01,BRAND_C352_COUNTRY_88A3,1.037246584892273
2023-11-01,BRAND_C352_COUNTRY_88A3,1.0410099029541016
2023-12-01,BRAND_C352_COUNTRY_88A3,1.0426329374313354
2023-01-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-02-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-03-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-04-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-05-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-06-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-07-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-08-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-09-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-10-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-11-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-12-01,BRAND_E57A_COUNTRY_458E,1.0335928201675415
2023-01-01,BRAND_9C65_COUNTRY_3536,0.9985106587409973
2023-02-01,BRAND_9C65_COUNTRY_3536,0.9985106587409973
2023-03-01,BRAND_9C65_COUNTRY_3536,0.999719500541687
2023-04-01,BRAND_9C65_COUNTRY_3536,1.002108097076416
2023-05-01,BRAND_9C65_COUNTRY_3536,1.003029704093933
2023-06-01,BRAND_9C65_COUNTRY_3536,1.0051400661468506
2023-07-01,BRAND_9C65_COUNTRY_3536,1.0051400661468506
2023-08-01,BRAND_9C65_COUNTRY_3536,1.0051400661468506
2023-09-01,BRAND_9C65_COUNTRY_3536,1.0084739923477173
2023-10-01,BRAND_9C65_COUNTRY_3536,1.0130008459091187
2023-11-01,BRAND_9C65_COUNTRY_3536,1.0130008459091187
2023-12-01,BRAND_9C65_COUNTRY_3536,1.0173970460891724
2023-01-01,BRAND_D13E_COUNTRY_9891,1.1306617259979248
2023-02-01,BRAND_D13E_COUNTRY_9891,1.112815499305725
2023-03-01,BRAND_D13E_COUNTRY_9891,1.1400023698806763
2023-04-01,BRAND_D13E_COUNTRY_9891,1.1315879821777344
2023-05-01,BRAND_D13E_COUNTRY_9891,1.1395314931869507
2023-06-01,BRAND_D13E_COUNTRY_9891,1.150833249092102
2023-07-01,BRAND_D13E_COUNTRY_9891,1.1467583179473877
2023-08-01,BRAND_D13E_COUNTRY_9891,1.1522853374481201
2023-09-01,BRAND_D13E_COUNTRY_9891,1.150806188583374
2023-10-01,BRAND_D13E_COUNTRY_9891,1.1507116556167603
2023-11-01,BRAND_D13E_COUNTRY_9891,1.2720682621002197
2023-12-01,BRAND_D13E_COUNTRY_9891,1.287007212638855
2023-01-01,BRAND_740F_COUNTRY_9891,0.978327751159668
2023-02-01,BRAND_740F_COUNTRY_9891,0.9814311265945435
2023-03-01,BRAND_740F_COUNTRY_9891,0.9914893507957458
2023-04-01,BRAND_740F_COUNTRY_9891,0.9915772676467896
2023-05-01,BRAND_740F_COUNTRY_9891,0.9929271340370178
2023-06-01,BRAND_740F_COUNTRY_9891,0.9937511086463928
2023-07-01,BRAND_740F_COUNTRY_9891,0.9928627610206604
2023-08-01,BRAND_740F_COUNTRY_9891,0.9952030777931213
2023-09-01,BRAND_740F_COUNTRY_9891,0.99372398853302
2023-10-01,BRAND_740F_COUNTRY_9891,0.995507538318634
2023-11-01,BRAND_740F_COUNTRY_9891,1.0043319463729858
2023-12-01,BRAND_740F_COUNTRY_9891,1.0051535367965698
2023-01-01,BRAND_29F9_COUNTRY_5FEB,1.083980917930603
2023-02-01,BRAND_29F9_COUNTRY_5FEB,1.0831329822540283
2023-03-01,BRAND_29F9_COUNTRY_5FEB,1.130111575126648
2023-04-01,BRAND_29F9_COUNTRY_5FEB,1.1209397315979004
2023-05-01,BRAND_29F9_COUNTRY_5FEB,1.1375524997711182
2023-06-01,BRAND_29F9_COUNTRY_5FEB,1.1710213422775269
2023-07-01,BRAND_29F9_COUNTRY_5FEB,1.1604321002960205
2023-08-01,BRAND_29F9_COUNTRY_5FEB,1.1706175804138184
2023-09-01,BRAND_29F9_COUNTRY_5FEB,1.1796801090240479
2023-10-01,BRAND_29F9_COUNTRY_5FEB,1.1898986101150513
2023-11-01,BRAND_29F9_COUNTRY_5FEB,1.2060540914535522
2023-12-01,BRAND_29F9_COUNTRY_5FEB,1.224871039390564
2023-01-01,BRAND_056A_COUNTRY_53A5,1.3112366199493408
2023-02-01,BRAND_056A_COUNTRY_53A5,1.2993284463882446
2023-03-01,BRAND_056A_COUNTRY_53A5,1.3174017667770386
2023-04-01,BRAND_056A_COUNTRY_53A5,1.3429083824157715
2023-05-01,BRAND_056A_COUNTRY_53A5,1.2947351932525635
2023-06-01,BRAND_056A_COUNTRY_53A5,1.318655252456665
2023-07-01,BRAND_056A_COUNTRY_53A5,1.3424196243286133
2023-08-01,BRAND_056A_COUNTRY_53A5,1.318927526473999
2023-09-01,BRAND_056A_COUNTRY_53A5,1.412996530532837
2023-10-01,BRAND_056A_COUNTRY_53A5,1.5169891119003296
2023-11-01,BRAND_056A_COUNTRY_53A5,1.5609264373779297
2023-12-01,BRAND_056A_COUNTRY_53A5,1.5854305028915405
2023-01-01,BRAND_D786_COUNTRY_53A5,1.0478198528289795
2023-02-01,BRAND_D786_COUNTRY_53A5,1.052208423614502
2023-03-01,BRAND_D786_COUNTRY_53A5,1.070281744003296
2023-04-01,BRAND_D786_COUNTRY_53A5,1.070202350616455
2023-05-01,BRAND_D786_COUNTRY_53A5,1.0684177875518799
2023-06-01,BRAND_D786_COUNTRY_53A5,1.0508707761764526
2023-07-01,BRAND_D786_COUNTRY_53A5,1.0652594566345215
2023-08-01,BRAND_D786_COUNTRY_53A5,1.0500307083129883
2023-09-01,BRAND_D786_COUNTRY_53A5,1.0511362552642822
2023-10-01,BRAND_D786_COUNTRY_53A5,1.0716798305511475
2023-11-01,BRAND_D786_COUNTRY_53A5,1.075950026512146
2023-12-01,BRAND_D786_COUNTRY_53A5,1.0777745246887207
2023-01-01,BRAND_740F_COUNTRY_53A5,1.0197083950042725
2023-02-01,BRAND_740F_COUNTRY_53A5,1.0243724584579468
2023-03-01,BRAND_740F_COUNTRY_53A5,1.043130874633789
2023-04-01,BRAND_740F_COUNTRY_53A5,1.0427759885787964
2023-05-01,BRAND_740F_COUNTRY_53A5,1.041266918182373
2023-06-01,BRAND_740F_COUNTRY_53A5,1.0397650003433228
2023-07-01,BRAND_740F_COUNTRY_53A5,1.0363694429397583
2023-08-01,BRAND_740F_COUNTRY_53A5,1.0376262664794922
2023-09-01,BRAND_740F_COUNTRY_53A5,1.0406185388565063
2023-10-01,BRAND_740F_COUNTRY_53A5,1.0442591905593872
2023-11-01,BRAND_740F_COUNTRY_53A5,1.061651349067688
2023-12-01,BRAND_740F_COUNTRY_53A5,1.0798965692520142
2023-01-01,BRAND_4710_COUNTRY_5FEB,1.0490168333053589
2023-02-01,BRAND_4710_COUNTRY_5FEB,1.0490168333053589
2023-03-01,BRAND_4710_COUNTRY_5FEB,1.0460577011108398
2023-04-01,BRAND_4710_COUNTRY_5FEB,1.0562868118286133
2023-05-01,BRAND_4710_COUNTRY_5FEB,1.0612446069717407
2023-06-01,BRAND_4710_COUNTRY_5FEB,1.0703462362289429
2023-07-01,BRAND_4710_COUNTRY_5FEB,1.0711772441864014
2023-08-01,BRAND_4710_COUNTRY_5FEB,1.0698323249816895
2023-09-01,BRAND_4710_COUNTRY_5FEB,1.0714271068572998
2023-10-01,BRAND_4710_COUNTRY_5FEB,1.0701781511306763
2023-11-01,BRAND_4710_COUNTRY_5FEB,1.0681098699569702
2023-12-01,BRAND_4710_COUNTRY_5FEB,1.0848509073257446
2023-01-01,BRAND_4F19_COUNTRY_5FEB,1.1338852643966675
2023-02-01,BRAND_4F19_COUNTRY_5FEB,1.1338852643966675
2023-03-01,BRAND_4F19_COUNTRY_5FEB,1.1389045715332031
2023-04-01,BRAND_4F19_COUNTRY_5FEB,1.1421409845352173
2023-05-01,BRAND_4F19_COUNTRY_5FEB,1.1553295850753784
2023-06-01,BRAND_4F19_COUNTRY_5FEB,1.1695665121078491
2023-07-01,BRAND_4F19_COUNTRY_5FEB,1.185920238494873
2023-08-01,BRAND_4F19_COUNTRY_5FEB,1.185920238494873
2023-09-01,BRAND_4F19_COUNTRY_5FEB,1.1997374296188354
2023-10-01,BRAND_4F19_COUNTRY_5FEB,1.23560631275177
2023-11-01,BRAND_4F19_COUNTRY_5FEB,1.23560631275177
2023-12-01,BRAND_4F19_COUNTRY_5FEB,1.2495203018188477
2023-01-01,BRAND_B79F_COUNTRY_B6AE,1.0004469156265259
2023-02-01,BRAND_B79F_COUNTRY_B6AE,1.0004469156265259
2023-03-01,BRAND_B79F_COUNTRY_B6AE,1.0044645071029663
2023-04-01,BRAND_B79F_COUNTRY_B6AE,1.0068529844284058
2023-05-01,BRAND_B79F_COUNTRY_B6AE,1.0061453580856323
2023-06-01,BRAND_B79F_COUNTRY_B6AE,1.0061453580856323
2023-07-01,BRAND_B79F_COUNTRY_B6AE,1.0061453580856323
2023-08-01,BRAND_B79F_COUNTRY_B6AE,1.0061453580856323
2023-09-01,BRAND_B79F_COUNTRY_B6AE,1.0063952207565308
2023-10-01,BRAND_B79F_COUNTRY_B6AE,1.0064911842346191
2023-11-01,BRAND_B79F_COUNTRY_B6AE,1.0073398351669312
2023-12-01,BRAND_B79F_COUNTRY_B6AE,1.008962869644165
2023-01-01,BRAND_D72F_COUNTRY_3536,1.0119084119796753
2023-02-01,BRAND_D72F_COUNTRY_3536,1.0119084119796753
2023-03-01,BRAND_D72F_COUNTRY_3536,1.0131165981292725
2023-04-01,BRAND_D72F_COUNTRY_3536,1.015505075454712
2023-05-01,BRAND_D72F_COUNTRY_3536,1.0147974491119385
2023-06-01,BRAND_D72F_COUNTRY_3536,1.0147974491119385
2023-07-01,BRAND_D72F_COUNTRY_3536,1.0147974491119385
2023-08-01,BRAND_D72F_COUNTRY_3536,1.0147974491119385
2023-09-01,BRAND_D72F_COUNTRY_3536,1.015047311782837
2023-10-01,BRAND_D72F_COUNTRY_3536,1.0151432752609253
2023-11-01,BRAND_D72F_COUNTRY_3536,1.0177881717681885
2023-12-01,BRAND_D72F_COUNTRY_3536,1.0194112062454224
2023-01-01,BRAND_E57A_COUNTRY_6C16,0.9928582906723022
2023-02-01,BRAND_E57A_COUNTRY_6C16,0.9941280484199524
2023-03-01,BRAND_E57A_COUNTRY_6C16,1.0029479265213013
2023-04-01,BRAND_E57A_COUNTRY_6C16,1.0048214197158813
2023-05-01,BRAND_E57A_COUNTRY_6C16,1.0043377876281738
2023-06-01,BRAND_E57A_COUNTRY_6C16,1.0124157667160034
2023-07-01,BRAND_E57A_COUNTRY_6C16,1.01152765750885
